"","Timestamp","Age","Gender","Country","self_employed","family_history","treatment","work_interfere","no_employees","remote_work","tech_company","benefits","care_options","wellness_program","seek_help","anonymity","leave","mental_health_consequence","phys_health_consequence","coworkers","supervisor","mental_health_interview","phys_health_interview","mental_vs_physical","obs_consequence"
"273","2014-08-27 16:21:54",26,"Male","Israel","No","No","No","Sometimes","6-25","No","Yes","No","No","No","No","Yes","Very easy","Maybe","No","Some of them","Yes","No","Maybe","Yes","No"
"274","2014-08-27 16:22:17",30,"Male","United States","No","No","No","Rarely","100-500","No","No","Don't know","Not sure","No","No","Don't know","Don't know","No","No","Some of them","Some of them","No","No","Don't know","No"
"275","2014-08-27 16:25:26",24,"Female","United States","Yes","Yes","Yes","Sometimes","1-5","Yes","Yes","No","No","Don't know","Don't know","Don't know","Don't know","No","No","Some of them","Some of them","No","No","Don't know","Yes"
"276","2014-08-27 16:27:04",23,"Female","United States","No","Yes","Yes","Often","26-100","No","Yes","Yes","Not sure","Don't know","No","Don't know","Don't know","Maybe","No","Some of them","Some of them","No","No","Yes","Yes"
"277","2014-08-27 16:27:47",36,"Non-Binary","United States","No","No","Yes","Sometimes","26-100","No","No","Yes","Not sure","No","No","Don't know","Somewhat difficult","Yes","Maybe","Some of them","No","No","No","No","Yes"
"278","2014-08-27 16:28:10",25,"Female","United States","Yes","Yes","Yes","Often","1-5","Yes","Yes","Don't know","Not sure","No","No","Yes","Somewhat difficult","Yes","No","Some of them","No","No","Maybe","No","Yes"
"279","2014-08-27 16:29:05",34,"Male","Netherlands","No","No","No","Rarely","6-25","No","Yes","Don't know","Not sure","Don't know","Don't know","Don't know","Somewhat easy","No","No","Some of them","Some of them","No","Maybe","Yes","No"
"280","2014-08-27 16:35:02",35,"Female","United States","No","No","Yes","Sometimes","100-500","No","Yes","No","Yes","No","No","Don't know","Don't know","Yes","Maybe","No","No","No","Maybe","No","No"
"281","2014-08-27 16:36:57",46,"Male","United States","No","No","Yes","Sometimes","26-100","No","Yes","Yes","Yes","Yes","Yes","Don't know","Don't know","Maybe","No","Some of them","No","No","No","Yes","No"
"282","2014-08-27 16:39:00",42,"Male","United States","No","No","No","Never","100-500","No","No","Yes","No","Yes","No","Don't know","Very difficult","Maybe","No","Yes","Yes","Maybe","Yes","No","No"
"283","2014-08-27 16:40:35",47,"Male","United States","No","Yes","Yes","Sometimes","26-100","No","Yes","Yes","Yes","Yes","Yes","Don't know","Very easy","No","No","Some of them","Yes","No","Yes","Yes","No"
"284","2014-08-27 16:42:55",33,"Female","United States","No","No","Yes","Sometimes","500-1000","Yes","Yes","Yes","Yes","Yes","Yes","Don't know","Very easy","No","No","Some of them","Some of them","No","No","Don't know","No"
"285","2014-08-27 16:47:48",25,"Non-Binary","United States","No","No","No","Sometimes","6-25","No","Yes","No","No","No","No","No","Somewhat easy","Maybe","No","Some of them","No","No","No","Yes","No"
"286","2014-08-27 16:55:04",39,"Male","United States","No","No","No","Never","26-100","No","Yes","Yes","Yes","Yes","Yes","Yes","Very easy","No","No","Yes","Yes","No","No","Yes","No"
"287","2014-08-27 17:00:15",38,"Male","United States","No","Yes","Yes","Sometimes","26-100","No","Yes","Yes","Not sure","Yes","Yes","Yes","Don't know","Yes","No","No","No","No","No","No","No"
"288","2014-08-27 17:04:29",46,"Male","United States","No","No","Yes","Rarely","500-1000","Yes","Yes","Yes","Not sure","Yes","Yes","Yes","Don't know","No","No","Some of them","Yes","No","Maybe","Yes","No"
"289","2014-08-27 17:08:18",38,"Female","United States","No","Yes","Yes","Sometimes","26-100","No","No","Yes","Yes","Yes","Yes","Yes","Very easy","Maybe","No","Yes","Yes","No","No","No","Yes"
"290","2014-08-27 17:12:01",62,"Male","United States","No","No","No","Never","26-100","No","Yes","Yes","Yes","Don't know","Yes","Don't know","Don't know","Maybe","No","Some of them","Yes","Maybe","Maybe","Yes","No"
"291","2014-08-27 17:22:29",36,"Male","United States","Yes","Yes","Yes","Sometimes","1-5","Yes","Yes","Don't know","Yes","Don't know","No","Yes","Somewhat difficult","Maybe","No","Some of them","Yes","No","Yes","Yes","No"
"292","2014-08-27 17:33:52",29,"Male","United States","No","No","Yes","Sometimes","6-25","No","Yes","Yes","Yes","No","Yes","Yes","Very easy","No","No","No","Some of them","No","No","Yes","No"
"293","2014-08-27 17:49:21",39,"Male","United States","No","Yes","Yes","Often","26-100","Yes","Yes","Yes","Yes","Yes","Yes","Don't know","Somewhat easy","Yes","No","Some of them","Yes","No","No","No","No"
"294","2014-08-27 17:49:30",26,"Male","United States","No","Yes","Yes","Never","26-100","No","Yes","Don't know","No","No","Don't know","Don't know","Don't know","Maybe","No","No","No","No","No","No","No"
"295","2014-08-27 17:56:50",22,"Female","United States","No","Yes","Yes","Sometimes","500-1000","No","Yes","Yes","Yes","No","Don't know","Don't know","Don't know","No","No","Some of them","Some of them","No","No","No","Yes"
"296","2014-08-27 18:00:39",26,"Female","United States","No","Yes","Yes","Often","100-500","No","No","Don't know","No","No","No","Don't know","Somewhat difficult","Maybe","No","No","No","No","Maybe","No","No"
"297","2014-08-27 18:02:32",31,"Female","United States","No","Yes","Yes","Rarely","100-500","No","Yes","Yes","Yes","No","No","Yes","Somewhat easy","No","No","Yes","Yes","No","No","Yes","No"
"298","2014-08-27 18:12:55",28,"Female","United States","No","Yes","Yes","Often","100-500","Yes","Yes","Yes","No","No","Don't know","Don't know","Don't know","Yes","Yes","Some of them","Some of them","No","No","No","Yes"
"299","2014-08-27 18:13:38",28,"Non-Binary","United Kingdom","No","Yes","Yes","Rarely","100-500","No","Yes","No","Not sure","No","No","Yes","Somewhat difficult","Yes","Yes","Some of them","Some of them","Yes","No","No","Yes"
"300","2014-08-27 18:18:18",36,"Male","United States","No","Yes","Yes","Sometimes","26-100","No","Yes","Yes","No","No","Yes","Don't know","Somewhat difficult","Yes","No","Some of them","Yes","No","Yes","No","No"
"301","2014-08-27 18:39:43",25,"Non-Binary","United States","No","Yes","No","Sometimes","500-1000","No","No","Don't know","Not sure","No","No","Don't know","Don't know","Maybe","No","Some of them","Some of them","No","Maybe","Don't know","No"
"302","2014-08-27 18:41:00",32,"Male","New Zealand","No","No","Yes","Sometimes","6-25","No","Yes","No","No","No","No","Don't know","Very easy","No","No","Some of them","Yes","Maybe","Yes","Don't know","No"
"303","2014-08-27 18:43:06",29,"Female","Canada","No","No","Yes","Sometimes","1-5","No","Yes","No","No","No","No","Don't know","Don't know","Maybe","No","Some of them","Some of them","No","No","Yes","No"
"304","2014-08-27 19:13:21",33,"Male","United States","No","No","No","Sometimes","26-100","No","Yes","Don't know","No","Don't know","Don't know","Don't know","Don't know","Yes","No","Some of them","No","No","Maybe","Don't know","No"
"305","2014-08-27 19:25:42",27,"Male","United States","No","Yes","Yes","Sometimes","100-500","Yes","Yes","Don't know","No","No","Don't know","Don't know","Don't know","No","No","Some of them","No","No","No","Yes","No"
"306","2014-08-27 19:28:35",36,"Male","United States","No","No","Yes","Rarely","26-100","No","Yes","Don't know","Not sure","No","Don't know","Don't know","Don't know","No","No","Some of them","Some of them","No","No","Don't know","No"
"307","2014-08-27 19:34:56",28,"Male","United States","No","No","Yes","Sometimes","26-100","No","Yes","Yes","Yes","No","No","Yes","Somewhat difficult","Maybe","No","Some of them","No","No","Maybe","No","No"
"308","2014-08-27 19:38:44",39,"Male","United States","No","No","Yes","Sometimes","500-1000","No","Yes","Yes","Not sure","Yes","Don't know","Yes","Don't know","Yes","Maybe","Yes","Yes","No","Maybe","Don't know","No"
"309","2014-08-27 19:41:28",32,"Male","United States","No","No","Yes","Sometimes","26-100","No","Yes","Yes","No","No","Yes","Don't know","Somewhat easy","No","No","Yes","Some of them","Maybe","Yes","Don't know","No"
"310","2014-08-27 19:45:36",31,"Male","United States","No","Yes","No","Sometimes","26-100","No","Yes","Yes","Not sure","Don't know","Don't know","Don't know","Somewhat easy","Maybe","No","No","Some of them","No","Yes","No","No"
"311","2014-08-27 19:59:12",38,"Male","United States","No","Yes","Yes","Sometimes","100-500","No","Yes","Don't know","No","No","No","Don't know","Don't know","Maybe","Maybe","Some of them","No","No","No","Don't know","No"
"312","2014-08-27 20:13:06",23,"Male","United States","No","Yes","Yes","Rarely","1-5","No","Yes","No","Yes","No","No","Don't know","Don't know","Maybe","No","Some of them","Yes","No","No","Yes","No"
"313","2014-08-27 20:17:52",42,"Male","United States","No","No","Yes","Often","26-100","No","Yes","Yes","Yes","Yes","Yes","Yes","Somewhat easy","Maybe","Maybe","Yes","Yes","Maybe","Maybe","Don't know","No"
"314","2014-08-27 20:33:33",27,"Female","United States","No","No","No","Sometimes","500-1000","No","Yes","Don't know","Not sure","Don't know","Yes","Don't know","Don't know","No","No","Some of them","Yes","No","No","Yes","No"
"315","2014-08-27 20:48:54",26,"Female","United States","No","Yes","Yes","Sometimes","26-100","No","Yes","Yes","Yes","No","No","Yes","Somewhat difficult","No","No","Yes","Yes","No","No","No","Yes"
"316","2014-08-27 20:52:31",37,"Male","United States","No","Yes","No","Never","26-100","No","Yes","Don't know","No","No","Don't know","Don't know","Somewhat easy","No","No","Yes","Yes","No","No","Yes","No"
"317","2014-08-27 20:55:48",33,"Male","United States","No","Yes","No","Sometimes","6-25","Yes","Yes","Don't know","Not sure","No","No","Yes","Very easy","No","No","Some of them","Yes","No","No","Yes","No"
"318","2014-08-27 21:15:09",34,"Male","United States","No","Yes","Yes","Sometimes","26-100","Yes","No","Yes","No","No","No","Don't know","Don't know","Maybe","No","Some of them","Some of them","No","Maybe","Don't know","No"
"319","2014-08-27 21:17:31",41,"Male","United States","No","Yes","Yes","Often","26-100","No","Yes","Yes","No","No","No","Don't know","Don't know","Maybe","Maybe","Some of them","Some of them","No","No","Don't know","Yes"
"320","2014-08-27 21:35:24",29,"Male","Canada","No","No","Yes","Never","26-100","No","No","Yes","Not sure","Yes","Yes","Yes","Somewhat difficult","Maybe","No","Some of them","No","No","Maybe","Don't know","Yes"
"321","2014-08-27 21:39:23",35,"Male","United States","No","No","No","Never","6-25","No","Yes","No","Yes","No","No","Yes","Very easy","No","No","Some of them","Yes","Maybe","Maybe","Yes","No"
"322","2014-08-27 21:45:31",27,"Male","Singapore","No","No","No","Sometimes","1-5","Yes","Yes","No","No","No","No","Yes","Don't know","Yes","No","Some of them","Yes","No","No","No","No"
"323","2014-08-27 21:54:29",40,"Female","United States","No","No","No","Never","26-100","No","No","Don't know","Not sure","No","No","Don't know","Somewhat easy","Maybe","Maybe","Yes","Yes","Maybe","Maybe","Don't know","No"
"324","2014-08-27 21:55:28",29,"Non-Binary","United States","No","No","No","Never","26-100","No","Yes","Yes","Yes","Yes","No","Yes","Don't know","Maybe","No","Some of them","Some of them","No","Maybe","Don't know","Yes"
"325","2014-08-27 22:00:36",31,"Male","United States","No","Yes","Yes","Sometimes","6-25","No","Yes","No","No","No","No","Don't know","Somewhat easy","Maybe","No","Yes","Yes","No","Maybe","Don't know","No"
"326","2014-08-27 22:04:43",43,"Male","United States","No","No","Yes","Sometimes","6-25","No","Yes","No","Yes","No","No","Don't know","Somewhat easy","No","No","Yes","Yes","No","Maybe","Don't know","No"
"327","2014-08-27 22:04:47",34,"Male","United States","No","Yes","Yes","Sometimes","26-100","Yes","Yes","Yes","Yes","No","No","Don't know","Don't know","Maybe","No","Some of them","Some of them","No","Yes","Don't know","Yes"
"328","2014-08-27 22:06:14",29,"Male","United States","No","Yes","Yes","Sometimes","26-100","No","Yes","Don't know","No","No","No","No","Somewhat difficult","Yes","No","Some of them","Some of them","No","Maybe","Don't know","No"
"329","2014-08-27 22:11:16",41,"Non-Binary","United States","No","Yes","Yes","Sometimes","26-100","No","Yes","Yes","Not sure","Yes","Yes","Don't know","Don't know","Maybe","No","Some of them","Some of them","No","No","No","No"
"330","2014-08-27 22:12:55",29,"Male","United States","No","Yes","No","Never","100-500","No","Yes","Yes","Yes","Yes","Yes","Don't know","Don't know","No","No","Some of them","Yes","No","Maybe","Yes","No"
"331","2014-08-27 22:13:55",23,"Male","United States","No","No","No","Rarely","100-500","No","Yes","Yes","Not sure","Don't know","Don't know","Don't know","Don't know","No","No","Some of them","Some of them","No","No","Yes","No"
"332","2014-08-27 22:26:03",31,"Male","United States","No","Yes","Yes","Rarely","100-500","No","Yes","No","No","No","Don't know","Don't know","Somewhat difficult","Yes","Yes","Some of them","No","No","No","No","Yes"
"333","2014-08-27 22:32:36",29,"Male","United States","No","Yes","No","Often","100-500","No","Yes","Yes","Yes","Yes","Yes","Don't know","Don't know","No","No","Some of them","Yes","No","No","Don't know","No"
"334","2014-08-27 22:35:40",35,"Male","United States","Yes","Yes","No","Sometimes","6-25","Yes","Yes","No","No","Yes","Yes","Don't know","Very easy","No","No","Yes","Yes","No","Maybe","Yes","No"
"335","2014-08-27 22:36:34",33,"Male","United States","No","Yes","Yes","Sometimes","100-500","No","No","Yes","Not sure","No","No","Yes","Somewhat difficult","Yes","Yes","No","No","No","No","No","No"
"336","2014-08-27 22:55:13",30,"Non-Binary","United States","Yes","Yes","Yes","Often","1-5","Yes","No","No","Yes","No","Yes","Yes","Somewhat difficult","No","No","Yes","Yes","No","No","Yes","No"
"337","2014-08-27 23:09:46",32,"Male","United States","No","No","No","Sometimes","100-500","No","Yes","No","Yes","No","No","Don't know","Don't know","Maybe","Maybe","Some of them","Some of them","No","No","No","No"
"338","2014-08-27 23:10:16",50,"Male","United States","No","No","No","Sometimes","1-5","Yes","Yes","Don't know","No","No","Don't know","Don't know","Don't know","Yes","Maybe","Some of them","Some of them","No","Maybe","Don't know","No"
"339","2014-08-27 23:10:23",24,"Male","United States","No","No","No","Never","26-100","No","No","Don't know","Not sure","No","No","Don't know","Don't know","Maybe","Yes","Some of them","No","No","Maybe","No","No"
"340","2014-08-27 23:54:08",32,"Male","United States","No","No","Yes","Sometimes","6-25","No","Yes","No","Yes","No","No","Yes","Somewhat easy","No","No","Some of them","Yes","Maybe","Maybe","Yes","No"
"341","2014-08-27 23:56:33",42,"Male","United States","Yes","No","No","Rarely","6-25","Yes","No","No","Yes","No","No","Don't know","Very easy","No","No","Some of them","Yes","Maybe","Maybe","Yes","No"
"342","2014-08-27 23:57:16",37,"Male","United States","No","No","No","Often","26-100","No","No","Don't know","No","No","No","Don't know","Don't know","Maybe","No","Some of them","No","No","No","No","No"
"343","2014-08-28 00:02:36",29,"Male","United States","No","No","No","Rarely","26-100","No","Yes","Yes","No","No","No","Don't know","Very easy","Yes","Maybe","Some of them","No","No","No","Don't know","No"
"344","2014-08-28 00:05:34",30,"Male","United States","Yes","No","Yes","Often","6-25","Yes","Yes","No","Not sure","No","Yes","Don't know","Somewhat difficult","No","No","Yes","Yes","No","Maybe","Yes","No"
"345","2014-08-28 00:17:24",35,"Male","United States","No","No","No","Never","26-100","No","Yes","Yes","No","Yes","Don't know","Don't know","Don't know","No","No","Some of them","Some of them","Maybe","Maybe","Yes","No"
"346","2014-08-28 00:43:40",35,"Male","United States","No","Yes","Yes","Rarely","100-500","Yes","No","Yes","Yes","No","No","Yes","Very difficult","Yes","No","Some of them","No","No","Maybe","No","No"
"347","2014-08-28 01:14:11",24,"Non-Binary","Germany","No","Yes","No","Sometimes","100-500","No","Yes","Don't know","No","No","No","Don't know","Somewhat easy","No","No","Some of them","Some of them","No","Maybe","Don't know","No"
"348","2014-08-28 01:30:12",31,"Female","United States","No","No","Yes","Often","26-100","Yes","Yes","Yes","Yes","No","No","Don't know","Very easy","Maybe","No","Some of them","Some of them","No","Yes","Don't know","No"
"349","2014-08-28 01:38:53",23,"Female","United States","No","Yes","Yes","Sometimes","26-100","No","Yes","Yes","Yes","Yes","Yes","Yes","Somewhat easy","Yes","Maybe","No","No","No","No","Don't know","No"
"350","2014-08-28 01:41:17",31,"Female","United States","No","Yes","Yes","Sometimes","100-500","No","Yes","Don't know","No","No","No","Don't know","Don't know","No","No","Some of them","Some of them","No","No","Don't know","No"
"351","2014-08-28 01:56:43",28,"Female","United States","No","Yes","Yes","Rarely","500-1000","No","Yes","Yes","Yes","Yes","Yes","Don't know","Somewhat difficult","Maybe","No","No","Some of them","No","No","No","No"
"352","2014-08-28 02:17:42",34,"Male","United States","Yes","Yes","Yes","Sometimes","6-25","No","Yes","No","Yes","No","No","Yes","Somewhat easy","No","No","Some of them","Some of them","No","No","No","No"
"353","2014-08-28 02:30:00",28,"Male","United States","No","Yes","Yes","Sometimes","26-100","Yes","Yes","Yes","Not sure","No","Don't know","Don't know","Don't know","Yes","No","Some of them","Some of them","No","No","Don't know","Yes"
"354","2014-08-28 02:41:47",56,"Male","United States","No","Yes","Yes","Rarely","6-25","No","Yes","Yes","Yes","No","No","Don't know","Don't know","Yes","Maybe","Some of them","Some of them","No","No","Don't know","No"
"355","2014-08-28 02:49:34",34,"Female","United States","No","No","Yes","Sometimes","100-500","Yes","Yes","Yes","Yes","No","Don't know","Don't know","Somewhat easy","Maybe","No","Some of them","Yes","No","No","Yes","No"
"356","2014-08-28 03:36:10",57,"Male","United States","No","No","No","Never","26-100","No","Yes","Yes","Yes","No","Yes","Yes","Somewhat difficult","Yes","Maybe","No","No","No","Maybe","Don't know","Yes"
"357","2014-08-28 04:00:30",26,"Female","Australia","No","Yes","No","Sometimes","100-500","No","No","No","Yes","Yes","Yes","Don't know","Somewhat easy","No","No","Yes","Yes","No","No","Don't know","No"
"358","2014-08-28 04:07:34",39,"Male","United States","No","No","No","Rarely","26-100","Yes","No","Don't know","No","Yes","Yes","Don't know","Don't know","No","No","Some of them","Some of them","No","Maybe","Don't know","No"
"359","2014-08-28 04:16:30",34,"Female","Australia","No","Yes","No","Never","500-1000","No","No","Don't know","No","Yes","Yes","Don't know","Don't know","Yes","Maybe","No","No","No","No","Don't know","Yes"
"360","2014-08-28 04:23:01",32,"Male","United States","No","No","Yes","Never","500-1000","No","No","Yes","Not sure","Yes","Yes","Don't know","Very easy","Maybe","No","No","No","No","No","Yes","No"
"361","2014-08-28 05:14:28",32,"Male","United States","No","No","No","Never","26-100","No","Yes","Don't know","Not sure","Don't know","Don't know","Don't know","Don't know","Maybe","Maybe","Some of them","Some of them","No","No","Don't know","No"
"362","2014-08-28 07:03:03",23,"Male","United States","No","Yes","No","Sometimes","6-25","No","Yes","Don't know","Not sure","No","Don't know","Don't know","Don't know","Maybe","No","No","No","No","Maybe","Don't know","No"
"363","2014-08-28 08:18:06",28,"Male","United States","No","No","Yes","Sometimes","26-100","Yes","No","Don't know","Not sure","No","Don't know","Don't know","Don't know","No","No","Some of them","Yes","No","Maybe","Don't know","No"
"364","2014-08-28 08:39:49",29,"Female","United States","No","Yes","Yes","Rarely","6-25","No","Yes","Don't know","No","No","No","Don't know","Don't know","Yes","No","No","No","No","No","Don't know","No"
"365","2014-08-28 08:43:23",45,"Male","United States","No","No","Yes","Often","1-5","Yes","Yes","Yes","Not sure","No","Yes","Don't know","Very easy","No","No","Yes","Yes","No","Maybe","Yes","No"
"366","2014-08-28 08:43:58",38,"Male","United States","No","No","Yes","Sometimes","26-100","No","No","Yes","Yes","Yes","Yes","Don't know","Don't know","No","No","Some of them","Yes","No","No","Don't know","No"
"367","2014-08-28 09:02:16",19,"Non-Binary","United States","No","Yes","Yes","Often","26-100","No","No","Don't know","Not sure","No","No","Don't know","Somewhat difficult","Maybe","Maybe","No","No","No","Maybe","No","No"
"368","2014-08-28 09:40:42",33,"Female","United States","No","Yes","Yes","Rarely","26-100","No","Yes","Yes","Yes","Yes","Yes","Yes","Somewhat easy","No","No","Some of them","Yes","No","No","Yes","No"
"369","2014-08-28 09:53:42",49,"Male","United States","No","Yes","Yes","Sometimes","100-500","No","Yes","Yes","Not sure","Yes","Yes","Yes","Somewhat easy","Maybe","Maybe","Some of them","Yes","No","No","Yes","No"
"370","2014-08-28 09:57:25",33,"Male","United States","Yes","Yes","Yes","Rarely","1-5","Yes","Yes","No","Yes","Yes","Yes","No","Very difficult","No","No","Yes","Yes","No","No","Yes","Yes"
"371","2014-08-28 09:58:08",37,"Male","United States","No","Yes","Yes","Sometimes","100-500","No","Yes","Yes","Yes","Don't know","Don't know","Yes","Don't know","Maybe","No","Yes","Yes","No","No","Don't know","No"
"372","2014-08-28 09:59:39",23,"Male","United States","No","No","Yes","Often","26-100","No","No","Yes","Yes","Yes","No","Yes","Somewhat easy","No","No","Some of them","Yes","No","Maybe","Yes","No"
"373","2014-08-28 09:59:39",43,"Male","United States","No","Yes","Yes","Sometimes","26-100","No","No","Yes","Not sure","No","Yes","Don't know","Somewhat easy","Yes","No","No","No","No","No","No","No"
"374","2014-08-28 10:01:15",26,"Male","United States","No","No","No","Never","26-100","No","Yes","Don't know","Not sure","No","No","Don't know","Don't know","Yes","Yes","Some of them","No","No","No","No","No"
"375","2014-08-28 10:01:31",32,"Male","United States","Yes","No","Yes","Sometimes","1-5","Yes","Yes","Don't know","Not sure","Don't know","Don't know","Don't know","Very easy","No","No","Yes","Yes","Yes","Yes","Don't know","No"
"376","2014-08-28 10:02:23",29,"Male","United States","No","No","Yes","Often","26-100","No","Yes","Yes","Yes","No","No","Yes","Very easy","No","No","Yes","Yes","Maybe","Maybe","Yes","No"
"377","2014-08-28 10:04:41",30,"Male","United States","No","Yes","No","Never","100-500","No","Yes","Don't know","No","No","Don't know","Don't know","Very easy","No","No","Some of them","Yes","No","Maybe","Don't know","No"
"378","2014-08-28 10:05:43",29,"Male","United States","No","No","No","Never","6-25","No","Yes","Yes","Yes","No","Yes","Yes","Don't know","Maybe","No","Some of them","Some of them","No","No","No","No"
"379","2014-08-28 10:07:37",32,"Male","United States","Yes","Yes","Yes","Sometimes","1-5","Yes","Yes","Yes","Yes","Don't know","Don't know","Don't know","Very difficult","Yes","Maybe","Some of them","No","No","No","No","No"
"380","2014-08-28 10:17:19",25,"Male","United States","No","Yes","Yes","Never","6-25","Yes","Yes","Don't know","No","Yes","Don't know","Don't know","Don't know","Yes","No","Some of them","Yes","No","No","No","No"
"381","2014-08-28 10:18:34",33,"Male","United States","No","Yes","Yes","Sometimes","1-5","No","No","No","Yes","No","No","Don't know","Don't know","No","No","Some of them","Yes","Maybe","Maybe","Don't know","No"
"382","2014-08-28 10:18:46",31,"Male","South Africa","No","No","No","Never","100-500","Yes","Yes","No","No","No","No","No","Don't know","No","No","Some of them","Some of them","No","Maybe","No","No"
"383","2014-08-28 10:52:33",36,"Male","United States","No","Yes","Yes","Sometimes","26-100","Yes","No","Don't know","No","Don't know","Don't know","Don't know","Don't know","Yes","Maybe","No","No","No","Maybe","Don't know","No"
"384","2014-08-28 11:04:00",31,"Male","United States","No","Yes","Yes","Sometimes","26-100","No","Yes","Yes","Yes","No","Don't know","Don't know","Somewhat easy","Maybe","No","Some of them","Yes","Maybe","Yes","Don't know","No"
"385","2014-08-28 11:04:17",36,"Male","United States","No","No","Yes","Sometimes","100-500","Yes","Yes","Yes","Yes","No","No","Don't know","Very difficult","Maybe","Maybe","Some of them","Some of them","Maybe","Maybe","Don't know","No"
"386","2014-08-28 11:07:23",30,"Male","United States","Yes","No","Yes","Sometimes","26-100","Yes","Yes","Don't know","Not sure","Don't know","Don't know","Don't know","Don't know","No","No","Some of them","Some of them","No","Yes","Don't know","No"
"387","2014-08-28 11:14:21",35,"Male","United States","No","Yes","Yes","Rarely","6-25","No","Yes","Yes","Yes","Yes","Yes","Yes","Very easy","No","No","Some of them","Yes","No","No","Yes","No"
"388","2014-08-28 11:21:17",37,"Male","United States","No","Yes","Yes","Sometimes","100-500","No","Yes","Don't know","Not sure","Don't know","Don't know","Don't know","Don't know","Maybe","No","Some of them","Some of them","No","No","Don't know","No"
"389","2014-08-28 11:22:04",36,"Male","United States","No","No","No","Never","26-100","No","Yes","Yes","Yes","Yes","Yes","Yes","Very easy","No","No","Some of them","Yes","No","No","Yes","No"
"390","2014-08-28 11:26:15",29,"Female","United States","No","Yes","Yes","Sometimes","26-100","Yes","No","Don't know","No","No","Don't know","Don't know","Don't know","Maybe","No","Some of them","Yes","No","Maybe","Don't know","No"
"391","2014-08-28 11:27:56",38,"Non-Binary","United States","No","Yes","Yes","Sometimes","26-100","No","No","Yes","Not sure","No","Don't know","Don't know","Don't know","Maybe","No","No","No","No","No","Don't know","No"
"392","2014-08-28 11:29:20",26,"Male","United States","No","Yes","Yes","Sometimes","26-100","No","Yes","Yes","No","Yes","Don't know","Don't know","Somewhat difficult","Yes","Maybe","No","No","No","Maybe","No","No"
"393","2014-08-28 11:34:36",21,"Male","United States","No","No","Yes","Often","26-100","No","No","No","Yes","No","No","No","Don't know","Yes","No","Some of them","Some of them","No","Yes","No","Yes"
"394","2014-08-28 11:36:48",31,"Male","Canada","Yes","Yes","No","Sometimes","1-5","Yes","Yes","No","Yes","No","No","Yes","Somewhat easy","No","No","No","No","No","No","Yes","No"
"395","2014-08-28 11:38:30",37,"Female","United States","No","Yes","Yes","Rarely","26-100","No","No","Yes","Yes","Yes","Yes","Don't know","Don't know","Maybe","Maybe","Yes","Some of them","No","Maybe","Yes","No"
"396","2014-08-28 11:47:35",27,"Female","United States","No","No","Yes","Sometimes","100-500","No","Yes","Don't know","Not sure","Yes","Don't know","Don't know","Somewhat easy","Yes","No","Some of them","No","No","Maybe","No","No"
"397","2014-08-28 11:50:06",33,"Female","United States","Yes","Yes","Yes","Sometimes","1-5","No","Yes","Yes","Yes","Yes","Yes","Yes","Somewhat easy","Maybe","Yes","Some of them","No","No","No","No","No"
"398","2014-08-28 11:54:23",36,"Female","United States","No","No","Yes","Never","6-25","Yes","Yes","Yes","No","No","No","Don't know","Don't know","Maybe","Maybe","Some of them","Some of them","No","No","No","No"
"399","2014-08-28 12:02:59",33,"Male","United States","Yes","Yes","Yes","Sometimes","1-5","Yes","Yes","No","Yes","No","No","Yes","Very easy","Maybe","Maybe","Yes","Yes","No","No","Yes","No"
"400","2014-08-28 12:07:28",37,"Male","United Kingdom","No","Yes","Yes","Rarely","6-25","No","Yes","No","No","No","No","Yes","Somewhat easy","Yes","No","Some of them","Yes","No","Maybe","No","Yes"
"401","2014-08-28 12:09:18",43,"Male","United States","No","No","No","Sometimes","6-25","Yes","Yes","Don't know","No","No","Don't know","Don't know","Don't know","Maybe","No","No","No","No","Maybe","No","No"
"402","2014-08-28 12:19:34",33,"Male","United States","No","No","Yes","Sometimes","6-25","Yes","Yes","No","Yes","No","No","Yes","Somewhat difficult","No","No","Yes","Yes","Yes","Yes","Don't know","No"
"403","2014-08-28 12:30:20",25,"Male","United States","No","Yes","Yes","Sometimes","26-100","No","No","Yes","Yes","Yes","Yes","Yes","Don't know","Maybe","No","Some of them","Some of them","No","No","No","Yes"
"404","2014-08-28 12:42:12",25,"Male","United States","No","Yes","Yes","Sometimes","26-100","No","Yes","Yes","Yes","Don't know","Don't know","Yes","Don't know","Maybe","No","Some of them","Some of them","No","Maybe","Don't know","No"
"405","2014-08-28 13:01:26",33,"Male","United States","No","No","Yes","Sometimes","26-100","No","Yes","Yes","Yes","Don't know","Don't know","Don't know","Don't know","Maybe","Maybe","Some of them","Some of them","No","No","Don't know","No"
"406","2014-08-28 13:04:30",37,"Female","United States","No","No","Yes","Often","6-25","Yes","Yes","Don't know","Not sure","No","No","Yes","Somewhat difficult","Yes","No","Some of them","Some of them","No","Yes","No","Yes"
"407","2014-08-28 13:08:36",35,"Female","United States","No","No","Yes","Sometimes","100-500","No","No","Yes","No","No","No","Yes","Very difficult","Yes","Maybe","No","Some of them","No","Yes","No","Yes"
"408","2014-08-28 13:11:05",22,"Female","United States","No","Yes","Yes","Sometimes","26-100","No","Yes","Don't know","Not sure","Don't know","Don't know","Don't know","Very difficult","Yes","Maybe","Some of them","Some of them","No","Maybe","No","Yes"
